id,word,example_en,example_ja
B201067,hang,I'm getting the hang of this new machine.,この新しい機械の使い方がわかりかけてきたところです。
B201068,hard drive,Save it on the external hard drive.,外付けのハードディスクに保存して下さい。
B201069,hardware,I need to buy some new hardware for my computer.,コンピューター用の新しいハードウェアを購入する必要があります。
B201070,harm,I mean no harm.,私には悪意はありません。
B201071,harmless,The chemical used in this product is harmless to humans.,この製品に使用されている化学物質は人体に無害です。
B201072,harrow,I used a harrow to prepare the soil for planting.,まぐわを使って、植え付けのために土壌を準備しました。
B201073,haste,I need to finish this report in haste.,私は急ぎでこのレポートを終わらせる必要があります。
B201074,hastily,He hastily packed his bags and left for the airport.,彼は急いで荷物を詰めて空港に向かった。
B201075,hatching,The artist used cross-hatching to create shading in the drawing.,アーティストはクロスハッチング(交差する線で影を描く技法)を使って絵に陰影を作りました。
B201076,haunt,Ghosts haunt the old house at night.,夜には幽霊が古い家に出没する。
B201077,haunting,The haunting melody stayed in my mind for days.,その絶えず心に浮かぶ旋律は数日間私の頭から離れなかった。
B201078,hay,The farmer stored the hay in the barn for the winter.,農夫は冬のために干し草を納屋に保管しました。
B201079,hazardous,The chemicals used in this experiment are hazardous.,この実験で使用される化学物質は危険です。
B201080,headquarters,The company's headquarters is located in New York.,会社の本部はニューヨークにあります。
B201081,healthcare,I work in the healthcare industry.,私は医療業界で働いています。
B201082,heap,There was a heap of books on the table.,テーブルの上には本の山がありました。
B201083,heap,He heaped up a fortune.,彼は富を築いた。
B201084,heartbreaking,The news of her passing was heartbreaking.,彼女の死の知らせは胸も張り裂けんばかりだった。
B201085,heartwarming,Watching the sunset with my loved ones is always heartwarming.,愛する人と見る夕日は、いつも心温まる。
B201086,hedge,I trimmed the hedge in my garden.,私は庭の生け垣を刈りました。
B201087,helicopter,The helicopter landed on the rooftop.,ヘリコプターは屋上に着陸しました。
B201088,hell,He felt like he was in hell.,彼は地獄にいるような気がした。
B201089,helper,The helper assisted the elderly woman with her groceries.,助ける人は高齢の女性が買い物をするのを手伝いました。
B201090,hemp,Hemp is a versatile plant that can be used for various purposes.,麻はさまざまな目的に使用できる多目的な植物です。
B201091,herb,I love the smell of fresh herbs in the garden.,私は庭の新鮮なハーブの香りが好きです。
B201092,heritage,She inherited a valuable heritage from her ancestors.,彼女は祖先から貴重な世襲財産を受け継いだ。
B201093,hesitation,Her hesitation made me doubt her sincerity.,彼女のためらいが、私に彼女の誠実さを疑わせました。
B201094,highlight,Highlights of the match will be shown after the news.,試合のハイライトはニュースの後に放映される。
B201095,high-tech,Japan is a leader in the world's high-tech industry.,日本は世界のハイテク産業のリーダーだ。
B201096,hijack,"To prevent hijacks, all carry-on baggage is carefully inspected.",ハイジャック防止のため機内持ち込み手荷物の検査が厳重だ。
B201097,hijack,The criminals attempted to hijack the truck and steal the cargo.,犯罪者たちはトラックをハイジャックし、貨物を盗もうとした。
B201098,hilarious,The comedian's performance was hilarious.,そのコメディアンのパフォーマンスはとてもおかしかった。
B201099,hint,She subtly hinted at her disapproval.,彼女は微妙に彼女の不承認をほのめかしました。
B201100,holder,She is the holder of the highest score in the competition.,彼女は競技で最高得点を持つ人です。
B201101,hollow,The old tree had a hollow trunk.,その古い木には空洞のある幹がありました。
B201102,holocaust,The Holocaust was a tragic event in human history.,ホロコーストは人類史上での悲劇的な事件でした。
B201103,homeward,I always feel a sense of relief when I start my journey homeward.,自分の家(国)の方へ旅立つとき、いつも安心感を感じます。
