id,word,example_en,example_ja
B100843,firefighter,The firefighter bravely entered the burning building to rescue the trapped residents.,消防士は勇敢に燃えている建物に入り、閉じ込められた住民を救出しました。
B100844,firework,I watched a beautiful firework display last night.,昨夜、美しい花火の打ち上げを見ました。
B100845,firm,He has a firm grip on the situation.,彼は状況をしっかりと把握している。
B100846,firm,He works for a prestigious law firm.,彼は一流の法律事務所で働いています。
B100847,firmly,She firmly believes in her abilities.,彼女は自分の能力を堅く信じています。
B100848,first floor,The reception area is located on the first floor of the building.,受付エリアは建物の1階にあります。
B100849,first lady,The first lady attended the charity event.,大統領夫人はチャリティイベントに出席しました。
B100850,first-floor,I need to consider putting grates on all first-floor windows.,1階の窓全てに格子を付けようか、私は考えなくてはいけない。
B100851,fish,They fished the stream for trout.,彼らは川でマスを釣った。
B100852,fit,This dress doesn't fit me well.,このドレスは私には合わない。
B100853,fitness,She exercises moderately to maintain her fitness.,彼女は体の健康を維持するためにほどよく運動しています。
B100854,fix,I need to fix my car.,私は車を直さなければなりません。
B100855,flash,The heavy rain caused a flash flood in the city.,激しい雨が都市で鉄砲水を引き起こしました。
B100856,flat,It was believed that the earth was flat.,地球は平らだと信じられていた。
B100857,flavor,The ice cream has a unique flavor.,そのアイスクリームは独特の風味があります。
B100858,float,The boat will float on the water.,ボートは水に浮きます。
B100859,flock,A boy was driving a flock of sheep.,ひとりの少年が羊の群れを追っていた。
B100860,flood,The market was flooded with foreign goods.,市場は外国製品であふれた。
B100861,flow,There is a constant flow of traffic on this road.,この通りは車の流れが絶えない。
B100862,flow,The river burbled as it flowed through the forest.,森を流れる川がブクブクと音をたてました。
B100863,flu,I caught the flu and had to stay home for a week.,私はインフルエンザにかかり、1週間家にいなければなりませんでした。
B100864,fluent,She is fluent in French.,彼女はフランス語を流ちょうに話せる。
B100865,fluently,The foreigner spoke English fluently.,外国人は英語を流暢に話していた。
B100866,flunk,I flunked the math test.,私は数学のテストにしくじった。
B100867,flute,She played the flute beautifully.,彼女はフルートを美しく演奏しました。
B100868,fold,The gyrus is a fold in the cerebral cortex.,脳回は大脳皮質の折り目です。
B100869,fold,Please fold the clothes and put them in the drawer.,服を折りたたんで引き出しに入れてください。
B100870,folk,"Now folks, let's go on.",さあ、みんな、先へ進もう。
B100871,fond,She is fond of playing the piano.,彼女はピアノを弾くことが好きです。
B100872,fondness,She has a fondness for music.,彼女は音楽に対する愛好があります。
B100873,fool,Don't be fooled by the illusion of success.,成功の幻想に騙されてはいけない。
B100874,foolish,He made a foolish decision.,彼は愚かな決断をした。
B100875,foot,I hurt my foot while playing soccer.,サッカーをしている最中に足を痛めました。
B100876,forbidden,Smoking is forbidden in this area.,このエリアでは喫煙は禁止されています。
B100877,forecast,The weather forecast predicts rain for tomorrow.,明日の天気予報では雨が予想されています。
B100878,forehead,She wiped the sweat off her forehead.,彼女は額の汗を拭った。
B100879,forgive,I forgive you for what you did.,私はあなたがしたことを許します。
B100880,form,The teacher asked the students to form groups of three.,先生は生徒たちに３人グループを作るように求めた。
B100881,formal,Please wear formal attire to the wedding.,結婚式には正式な服装でお越しください。
B100882,formally,He dressed formally for the business meeting.,彼はビジネスミーティングのために正装した。
